Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources,EV J1772 Connector Count,EV J1772 Power Output (kW),EV CCS Connector Count,EV CCS Power Output (kW),EV CHAdeMO Connector Count,EV CHAdeMO Power Output (kW),EV J3400 Connector Count,EV J3400 Power Output (kW)
ELEC,Liberty Park,520 E,520 East. Liberty Park west side loop. Road parking stall near the north end of the tennis courts,Salt Lake City,UT,84119,,801-535-6630,E,,Public,24 hours daily; maximum session time of 4 hours,,,,,,4.0,,,Non-Networked,,GPS,40.74686,-111.876,2024-11-06,37655,2024-11-06 19:40:58 UTC,LG,,,2010-12-15,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Kingston Nissan,140 Route 28,,Kingston,NY,12401,,845-338-3100,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,1.0,,Non-Networked,,200-8,41.94909,-74.03185,2024-02-12,44352,2024-02-12 15:25:05 UTC,P,,,2011-11-30,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,0,,0,,1,50.0,0,
ELEC,Gunn Nissan,750 NE Loop 410,,San Antonio,TX,78209,,888-693-8380,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,,,Non-Networked,,200-8,29.517253,-98.467365,2024-02-12,39751,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,AutoNation Nissan - Lewisville,1601 S Stemmons Fwy,,Lewisville,TX,75067,,972-420-9500,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,1.0,,Non-Networked,,200-9,33.022937,-96.988337,2024-02-12,39738,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,0,,1,50.0,1,50.0,0,
ELEC,Downey Nissan,7321 Firestone Blvd,,Downey,CA,90241,,562-334-1090,E,,Public - Call ahead,Dealership business hours,,,,,,4.0,2.0,,Non-Networked,,200-8,33.9473,-118.151166,2024-02-12,39884,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,New City Nissan,2295 N King St,,Honolulu,HI,96819,,808-524-9111,E,,Public - Call ahead,Dealership business hours; open to Nissan Leafs only,,,,,,2.0,,,Non-Networked,,200-9,21.335175,-157.88225,2024-02-12,39995,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,True,,,,,,,,,False,,1,,0,,0,,0,
ELEC,DON CESAR HOTEL EV CHARGER 01,3400 Gulf Blvd,The Don CeSar Resort. Please see attendants for parking instructions.,Saint Pete Beach,FL,33706,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,27.709441,-82.736735,2024-11-10,42136,2024-11-10 00:59:15 UTC,,,,2011-11-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,1,6.5,0,,0,,0,
ELEC,Helms Bakery Building,8800 Venice Blvd,,Los Angeles,CA,90034,,310-204-1865,E,,Public,24 hours daily,,,,,,6.0,,,Non-Networked,,200-9,34.029971,-118.385231,2023-06-12,21525,2024-01-31 22:07:01 UTC,P,,,2017-04-25,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,"$1.35 per hour for first two hours, $3 per hour thereafter",,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Beach & Hyde Garage,655 Beach St,,San Francisco,CA,94109,,415-447-0232,E,,Public,24 hours daily; pay lot,,,,,,5.0,,,Non-Networked,,200-8,37.806798,-122.419488,2023-09-14,38518,2024-01-31 22:07:01 UTC,P,,,2011-02-01,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,CITY OF ORLANDO GEICO UNIT 01,400 W South St,Geico Garage at Amway Center. Enter through ticket booth. Stations are on right. Parking Fees Apply,Orlando,FL,32805,,888-758-4389,T,2022-09-09,TEMPORARILY UNAVAILABLE (Public),24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,28.537663,-81.384224,2024-11-10,45003,2024-11-10 00:57:05 UTC,,,,2012-03-15,,,,,J1772,US,,,,TEMPORAIREMENT SUSPENDU (Public),,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,1,6.5,0,,0,,0,
ELEC,Nissan Kia - Middletown,4961 Route 17M,,New Hampton,NY,10958,,845-374-6555,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,,,Non-Networked,,200-9,41.40859,-74.413372,2024-02-12,44358,2024-02-12 15:25:05 UTC,P,,,2011-11-30,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Malibu Country Mart,3835 Cross Creek Rd,,Malibu,CA,90265,,,E,,Public,24 hours daily,,,,,,2.0,,,Non-Networked,,200-9,34.035802,-118.686393,2023-08-10,43478,2024-01-31 22:07:01 UTC,P,,,2011-08-20,,,,,J1772,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,City of Spartanburg - Municipal Parking Garage,100 Dunbar St,Located in the parking garage between Magnolia and N Church Street,Spartanburg,SC,29306,,864-596-2026,E,,Public,24 hours daily; pay lot,,,,,,2.0,,,Non-Networked,,200-9,34.950136,-81.93279,2023-06-12,36709,2024-01-31 22:07:01 UTC,LG,,,2010-12-15,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Nissan - Huntington,850 E Jericho Turnpike,,Huntington Station,NY,11746,,,E,,Public - Call ahead,Dealership business hours; contact 631-439-7000 for more information,,,,,,1.0,1.0,,Non-Networked,,200-8,40.83414,-73.37998,2024-02-12,44350,2024-02-12 15:25:05 UTC,P,,,2011-11-30,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,0,,0,,1,50.0,0,
ELEC,Star Nissan,20602 Northern Blvd,,Bayside,NY,11361,,718-423-0500,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,,,Non-Networked,,200-8,40.758245,-73.776954,2024-02-12,44323,2024-02-12 15:25:05 UTC,P,,,2011-11-30,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Downey Nissan,7321 Firestone Blvd,,Downey,CA,90241,,562-334-1090,E,,Public - Call ahead,Dealership business hours,,,,,,4.0,2.0,,Non-Networked,,200-8,33.9473,-118.151166,2024-02-12,39884,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Crystal Mountain Resort & Spa,12500 Crystal Mountain Dr,M-115 and Lindy Road,Thompsonville,MI,49683,,231-378-2000,E,,Public - Call ahead,24 hours daily; for customer or guest use only,,,,,,3.0,,,Non-Networked,,200-9,44.520371,-85.991356,2023-07-11,40653,2024-01-31 22:07:01 UTC,P,,,2011-07-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,HOTEL,,,,,,,Free,,,,,,,,,,True,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Douglas Nissan,5605 Legendlake Pkwy,,Waco,TX,76712,,254-776-8016,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,,,Non-Networked,,200-9,31.495348,-97.160226,2024-02-12,39760,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,,False,,1,,0,,0,,0,
ELEC,University of California - Davis - Medical Center,4860 Y St,"Located in Parking Structure 2, at 49th St",Sacramento,CA,95817,,800-282-3284,E,,Public,24 hours daily,,,,,,2.0,,,Non-Networked,,GPS,38.552483,-121.4487,2023-10-12,25501,2024-01-31 22:07:01 UTC,P,,,2019-11-01,,,,,J1772,US,,,,Public,,public,,,HOSPITAL,,,,,,,,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,4th and G Plaza Public Parking Garage,817 4th St,Entrance on 4th St,Davis,CA,95616,,530-753-7730,E,,Public,6am-2am daily,,,,,,2.0,,,Non-Networked,,GPS,38.54643,-121.7388,2024-05-09,33555,2024-05-09 20:32:20 UTC,P,,,2008-12-01,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Jim Click Nissan,800 W Auto Mall Dr,,Tucson,AZ,85705,,520-884-4100,E,,Public - Call ahead,Dealership business hours,,,,,,2.0,1.0,,Non-Networked,,200-8,32.29001,-110.98518,2024-02-12,39864,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Patriot Nissan,93 S Broadway,,Salem,NH,3079,,,E,,Public - Call ahead,Dealership business hours; contact 603-894-4300 for more information,,,,,,1.0,1.0,,Non-Networked,,200-9,42.772666,-71.222512,2024-02-12,44309,2024-02-12 15:25:05 UTC,P,,,2011-11-30,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Bel Air Nissan,1506 Bel Air Rd,,Bel Air,MD,21014,,410-879-1133,E,,Public - Call ahead,Dealership business hours,,,,,,2.0,1.0,,Non-Networked,,200-8,39.5059,-76.38238,2024-02-12,40018,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,First Nissan,2325 1st St,,Simi Valley,CA,93065,,805-526-9700,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,1.0,,Non-Networked,,200-8,34.27735,-118.7796,2024-02-12,39947,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Metro Nissan of Redlands,1665 Industrial Park Ave,,Redlands,CA,92374,,909-793-3377,E,,Public - Call ahead,Dealership business hours,,,,,,3.0,1.0,,Non-Networked,,200-8,34.06531,-117.21201,2024-02-12,39913,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,VALLEY MED CTR MAIN LOT #5,400 S 43rd St,,Renton,WA,98055,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.443255,-122.212445,2024-11-10,43303,2024-11-10 00:35:17 UTC,,,,2012-01-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,1,6.5,0,,0,,0,
ELEC,Ohio Statehouse Parking Garage,60 E State St,"Capitol Square. Green level of garage, managed by the Capitol Square Review and Advisory Board",Columbus,OH,43215,,614-728-2564,E,,Public,24 hours daily; pay lot,,,,,,8.0,,,Non-Networked,,200-8,39.960356,-82.998458,2023-08-10,42640,2024-01-31 22:07:01 UTC,SG,,,2011-11-04,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Beach & Hyde Garage,655 Beach St,,San Francisco,CA,94109,,415-447-0232,E,,Public,24 hours daily; pay lot,,,,,,5.0,,,Non-Networked,,200-8,37.806798,-122.419488,2023-09-14,38518,2024-01-31 22:07:01 UTC,P,,,2011-02-01,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,2,,0,,0,,0,
ELEC,City of Kingsport - Parking Garage,215 W Center St,,Kingsport,TN,37660,,423-229-9309,E,,Public - Call ahead,24 hours daily,,,,,,8.0,,,Non-Networked,,200-9,36.547921,-82.56179,2022-09-14,41483,2023-02-14 15:54:11 UTC,LG,,,2011-07-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Premier Nissan of Fremont,5701 Cushing Pkwy,,Fremont,CA,94538,,510-668-8700,E,,Public - Call ahead,Dealership business hours,,,,,,2.0,1.0,,Non-Networked,,200-8,37.49864,-121.9734,2024-02-12,39893,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Ventura County Government Center,800 S Victoria Ave,,Ventura,CA,93009,,,E,,Public,8am-5pm daily,,,,,,3.0,,,Non-Networked,,GPS,34.267352,-119.2124,2023-10-12,21606,2024-01-31 22:07:01 UTC,LG,,,2012-10-19,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Bruce Bennett Nissan,978 Danbury Rd,,Wilton,CT,6897,,,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,1.0,,Non-Networked,,GPS,41.258992,-73.435546,2024-02-12,44464,2024-02-12 15:25:05 UTC,P,,,2011-11-30,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,,,,,,,,,,,False,,,,,,,,LD,False,,0,,0,,1,44.0,0,
ELEC,Nissan City - Port Chester,225 Boston Post Rd,,Port Chester,NY,10573,,914-937-1777,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,,,Non-Networked,,200-8,40.99631,-73.66936,2024-02-12,44184,2024-02-12 15:25:05 UTC,P,,,2011-11-30,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Lee Nissan - Auburn,793 Center St,,Auburn,ME,4210,,207-783-2291,E,,Public - Call ahead,Dealership business hours,,,,,,2.0,1.0,,Non-Networked,,200-9,44.129326,-70.224225,2024-02-12,44280,2024-02-12 15:25:05 UTC,P,,,2011-11-30,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,,,,,,,,,,,False,,,,,,,,LD,False,,0,,1,,1,,0,
ELEC,Lane Community College,4000 E 30th Ave,Under solar canopy; Lot B,Eugene,OR,97405,,541-463-3000,E,,Public,"Employee, student, and visitor use only; Drivers must bring their own J1772 cordset for Level 1 charging",,,,,10.0,10.0,,,Non-Networked,,200-9,44.009797,-123.033213,2023-09-14,36371,2024-01-31 22:07:01 UTC,LG,,,2010-09-05,,,,,J1772 NEMA520,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,SOLAR,True,,,,,,,,,True,,0,,0,,0,,0,
ELEC,Vision Nissan,785 Ridge Rd,,Webster,NY,14580,,585-787-2000,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,,,Non-Networked,,200-9,43.204065,-77.478237,2024-02-12,44208,2024-02-12 15:25:05 UTC,P,,,2011-11-30,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,,False,,1,,0,,0,,0,
ELEC,PIE AE PUB-STDAVIDSST1,710 Trinity St,"By main entrance, parking garage on Trinity ST.",Austin,TX,78701,,888-758-4389,E,,Public,24 hours daily,,,,,,2.0,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.268887,-97.738936,2024-11-10,41272,2024-11-10 01:29:41 UTC,,,,2015-10-02,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,1,6.5,0,,0,,0,
ELEC,Priority Nissan - Chantilly,14840 Stonecroft Center Ct,,Chantilly,VA,20151,,703-889-3700,E,,Public - Call ahead,Dealership business hours,,,,,,2.0,1.0,,Non-Networked,,200-8,38.8998,-77.46033,2024-02-12,39764,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,0,,0,,1,44.0,0,
ELEC,Jack Ingram Motors,227 Eastern Bypass,,Montgomery,AL,36117,,,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,1.0,,Non-Networked,,GPS,32.376832,-86.208559,2024-02-12,39852,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,,False,,1,,0,,0,,0,
ELEC,Greenville Zoo,150 Cleveland Park Dr,,Greenville,SC,29601,,864-467-4300,E,,Public,Zoo hours,,,,,,2.0,,,Non-Networked,,200-9,34.84709,-82.387269,2022-06-14,38302,2023-02-14 15:54:11 UTC,LG,,,2011-03-15,,,,,J1772,US,,,,Public,,public,,,OTHER_ENTERTAINMENT,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,North Plainfield Nissan,545 Route 22 W,,North Plainfield,NJ,7060,,,E,,Public - Call ahead,Dealership business hours; contact 908-755-6400 for more information,,,,,,1.0,1.0,,Non-Networked,,GPS,40.630184,-74.433373,2024-02-12,45692,2024-02-12 15:25:05 UTC,P,,,2012-01-31,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,0,,0,,1,50.0,0,
ELEC,AutoNation Nissan - Tempe,7755 S Autoplex Loop,,Tempe,AZ,85284,,480-598-6000,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,1.0,,Non-Networked,,200-8,33.34607,-111.96735,2024-02-12,39863,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Gillman Nissan,26001 Southwest Fwy,,Rosenberg,TX,77471,,281-341-2277,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,,,Non-Networked,,200-9,29.534537,-95.772812,2024-02-12,39747,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,,False,,1,,0,,0,,0,
ELEC,City of Vacaville - Regional Transport Center,190 Hickory Ln,,Vacaville,CA,95688,,707-449-5424,E,,Public,24 hours daily,,,,,,2.0,,,Non-Networked,,GPS,38.35172,-121.987,2024-07-11,25515,2024-07-11 19:05:43 UTC,LG,,,2004-06-15,,,,,J1772,US,,,,Public,,public,,,TRAVEL_CENTER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Palm Springs Nissan,68177 Kyle Rd,,Cathedral City,CA,92234,,760-328-2828,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,1.0,,Non-Networked,,GPS,33.78414,-116.471,2024-02-12,39874,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,,False,,1,,0,,0,,0,
ELEC,City of Greenville - Church Street Garage,320 N Church St,,Greenville,SC,29601,,864-467-4900,E,,Public,24 hours daily; pay lot,,,,,,2.0,,,Non-Networked,,200-9,34.852754,-82.393113,2024-10-11,38305,2024-10-11 18:09:31 UTC,LG,,,2011-03-15,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Sheehy Nissan - Manassas,9010 Liberia Ave,,Manassas,VA,20110,,703-361-5161,E,,Public - Call ahead,Dealership business hours,,,,,,2.0,1.0,,Non-Networked,,200-9,38.760854,-77.459274,2024-02-12,39769,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,0,,1,50.0,1,50.0,0,
ELEC,Action Nissan,307 Thompson Ln,,Nashville,TN,37211,,615-834-8244,E,,Public - Call ahead,Dealership business hours,,,,,,2.0,1.0,,Non-Networked,,200-8,36.11033,-86.74373,2024-02-12,39822,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,0,,1,50.0,1,50.0,0,
ELEC,Gwinnett Place Nissan,2555 Pleasant Hill Rd,,Duluth,GA,30096,,770-476-7771,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,1.0,,Non-Networked,,200-8,33.96794,-84.14603,2024-02-12,39986,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Regal Nissan,1090 Holcomb Bridge Rd,,Roswell,GA,30076,,770-998-8686,E,,Public - Call ahead,Dealership business hours,,,,,,2.0,1.0,,Non-Networked,,200-8,34.02183,-84.32811,2024-02-12,39992,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,California State University - Channel Islands,1 University Dr,Located in lot A3,Camarillo,CA,93012,,805-437-8400,E,,Public,24 hours daily; parking pass required or day pass available for purchase,,,,,,5.0,,,Non-Networked,,GPS,34.16657601660278,-119.0458546627045,2024-05-09,21559,2024-05-09 20:32:20 UTC,P,,,2002-05-30,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free; $6 for parking day pass for non-permit holders,,,,,,,,,,True,,,,,,,,MD,False,,1,,0,,0,,0,
ELEC,Raceway Nissan,6030 Sycamore Canyon Blvd,,Riverside,CA,92507,,951-571-9300,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,,,Non-Networked,,200-9,33.941878,-117.297603,2024-02-12,39926,2024-02-12 15:25:05 UTC,P,,,2011-03-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Great Escape Restaurant,9540 W Irving Park Rd,Irving Park Rd & 25th. Located in restaurant parking lot.,Schiller Park,IL,60176,,847-671-7171,E,,Public,Restaurant business hours; customer use only,,,,,,3.0,,,Non-Networked,,200-9,41.955233,-87.865268,2023-09-14,43358,2024-01-31 22:07:01 UTC,P,,,2012-02-01,,,,,J1772,US,,,,Public,,public,,,RESTAURANT,,,,,,,Free,,,,,,,,,WIND,True,,,,,,,,LD,False,,1,,0,,0,,0,
ELEC,Southern Oregon University - Lot 8,481 Stadium St,,Ashland,OR,97520,,541-552-7275,E,,Public,24 hours daily; parking permit required; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,2.0,6.0,,,Non-Networked,,200-8,42.187149,-122.689496,2024-08-15,40752,2024-08-15 19:57:12 UTC,SG,,,2011-08-01,,,,,J1772 NEMA520,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,0,,0,,0,,0,
ELEC,Bob Allen Nissan,725 Maple Ave,,Danville,KY,40422,,859-236-3217,E,,Public - Call ahead,Dealership business hours,,,,,,1.0,,,Non-Networked,,200-9,37.657747,-84.784008,2024-02-12,45634,2024-02-12 15:25:05 UTC,P,,,2012-10-25,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,,,,,,,,,,,False,,,,,,,,,False,,1,,0,,0,,0,
ELEC,El Dorado County Government Center,2850 Fairlane Ct,Building C parking lot,Placerville,CA,95667,,530-621-5300,E,,Public,24 hours daily,,,,,,3.0,,,Non-Networked,,GPS,38.72799,-120.828,2024-01-09,25522,2024-01-31 22:07:01 UTC,LG,,,2004-05-15,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,False,,,,,,,,LD,False,,1,,0,,0,,0,
